GlobalID,system_type,survey_year,native_cover,native_indicators,plant_community,state,state_daren,state_condensed
a4d7a27b-c301-4ff8-a324-269134f28874,upland_grassland,2009,N0,I0,Herb,3,2,2
5c1b2fab-8b2a-4186-bd7e-4db2c21ce80a,upland_grassland,2010,N0,I0,Herb,3,2,2
d3235f8e-8c5f-4c11-8261-54ed7e7641ee,upland_grassland,2011,N0,I0,Herb,3,2,2
c7a0e042-50c1-4af8-8f01-073244efb488,upland_grassland,2017,N0,,Herb,,,
390acc0d-c78c-4fb7-876b-f991bf7d44bf,upland_grassland,2009,N75,I2,Herb,20,20,12
c34f6fc6-4e87-41a1-8218-a86d56585870,upland_grassland,2009,N75,I2,Herb,20,20,12
0356d699-5585-44cc-ab56-aa774e3ac290,lowland_grassland,2009,N75,I1,Herb,19,18,12
4e3a4470-145d-4351-9bcb-b087173a6f4d,lowland_grassland,2015,N75,I1,Herb,19,18,12
151584c3-5991-4921-8e4e-cfb4fa3117d6,upland_grassland,2018,N75,I1,Herb,19,18,12
021f884b-1c43-4868-ab21-02f92420d46f,lowland_grassland,2009,N75,I2,Herb,20,20,12
21bf01e0-e991-406e-bf7f-0f2e8e3c3ac0,upland_grassland,2015,N75,I2,Herb,20,20,12
c03205e6-d467-4af8-aaf4-c8b1b3da8eac,upland_grassland,2018,N75,I1,Herb,19,18,12
39968f81-ae68-4aa9-a561-112da69c840d,upland_grassland,2009,N75,I2,Herb,20,20,12
271043da-4a96-4544-87e0-81115d50daa5,upland_grassland,2015,N75,I2,Herb,20,20,12
f6bdfd05-65b2-430a-baf4-29b412892c21,upland_grassland,2018,N75,I2,Herb,20,20,12
d885586d-86d7-4cd8-9f3f-b1d9a31aa177,lowland_grassland,2009,N75,I1,Herb,19,18,12
542a25c1-5ad6-4108-aa54-20a658e52b0e,wet_meadow,2015,N75,I1,Herb,19,18,12
396a5b5e-f230-4290-9a42-425d26365b4e,upland_grassland,2018,N75,I1,Herb,19,18,12
32748193-1d5b-4e02-8cbb-56601ec4f4aa,wet_meadow,2009,N75,,Herb,,,
4f6f0985-6f1d-43ef-855c-79d8cb153545,brush_prairie,2015,N0,,Herb,,,
1e4aea91-24ff-4459-94e9-8ab382fa3ba7,wet_meadow,2018,N0,,Herb,,,
7517642a-8741-49bd-bf42-036dbe0f87cd,lowland_grassland,2009,N75,I1,Herb,19,18,12
4f7a5399-48f1-4544-8a34-d3d0d0b40e92,wet_meadow,2015,N75,I1,Herb,19,18,12
0d3987aa-26d8-4c64-9d36-66ddb437c6d8,upland_grassland,2018,N50,I1,Herb,13,12,8
7c5c0e8b-d9a6-4edb-b5d3-3558c6ac8d57,upland_grassland,2009,N75,I1,Herb,19,18,12
027d8664-0b11-4580-af28-916981154fe3,upland_grassland,2014,N75,I1,Herb,19,18,12
b937ef72-67d1-41e0-b068-0cfa41c0a140,upland_grassland,2017,N75,I1,Herb,19,18,12
902ec253-df0d-4c49-bfe9-4582cfdb97d3,lowland_grassland,2009,N50,I2,Herb,14,14,8
b375a1ff-a35e-4e13-9d21-5c7179aec123,lowland_grassland,2012,N75,I1,Herb,19,18,12
aec35403-eb57-4754-8d0f-2835ece225de,upland_grassland,2018,N75,I2,Herb,20,20,12
5570085d-f905-481e-bbbb-1cc7abfe229e,upland_grassland,2009,N50,I0,Herb,12,10,6
051da2e1-3782-4c68-81c3-3415754dd650,upland_grassland,2012,N50,I0,Herb,12,10,6
6f9c77c1-7bb4-4f25-9d9e-81f8e2a59653,upland_grassland,2018,N75,I1,Herb,19,18,12
dde5807d-3d22-4a02-8fa1-72cbd99d52dd,upland_grassland,2009,N75,I2,Herb,20,20,12
352c1940-5563-41ee-907d-5118c353b3a1,upland_grassland,2014,N75,I2,Herb,20,20,12
6b1e3ba5-5fc7-4103-98b0-791ac11d10a0,upland_grassland,2009,N75,I0,Shrub,15,15,9
8eea9b1b-150f-4e37-9f32-444b302f7da2,upland_grassland,2014,N75,I1,Shrub,16,17,11
accda792-8f0c-437e-8a14-483e8abfbb18,upland_grassland,2009,N75,I0,Shrub,15,15,9
4df174cf-4bb8-4bcb-8352-09b23d0b6865,upland_grassland,2014,N75,I1,Shrub,16,17,11
6382e796-4c73-4a31-8aec-1ec8377f3f34,upland_grassland,2009,N75,I0,Shrub,15,15,9
a3455a03-8d22-4cfa-bb5d-2024fb16576f,upland_grassland,2014,N75,I0,Shrub,15,15,9
73cc5c83-5f40-4567-b10d-db741676ec27,upland_grassland,2009,N75,I0,Shrub,15,15,9
865ef338-70da-451f-bf3f-6fc862976b29,upland_grassland,2014,N75,I0,Shrub,15,15,9
2e850b92-f9a7-4309-96ba-187bbc84fe9d,upland_grassland,2009,N75,I0,Shrub,15,15,9
cb92d255-3e7c-48ae-854f-bc85209d8783,not_recorded,2014,N75,I0,Shrub,15,15,9
bf3b0770-74c8-45ef-8752-305619be5c04,wet_meadow,2009,N75,,Herb,,,
09f7d170-3ca1-4c69-a3f6-b8d83fd3dc9c,lowland_grassland,2009,N75,I1,Herb,19,18,12
02259e11-3892-4c6f-8bae-b0e89b7fa74e,lowland_grassland,2015,N75,I1,Shrub,16,17,11
f38c85ba-5dae-4cf7-9223-4d0b461a1531,upland_grassland,2018,N75,I1,Shrub,16,17,11
0d7a3ebd-f19c-424c-b72e-af61779d647b,lowland_grassland,2009,N75,I0,Herb,18,16,10
5d7afe9b-d233-45fa-97d8-0dbbb376ab91,lowland_grassland,2015,N75,I1,Herb,19,18,12
d750c0fc-bf36-4309-ac0b-2ef651724741,upland_grassland,2018,N75,I1,Herb,19,18,12
067d6516-9dcb-40a1-89b3-3df5da9618f8,lowland_grassland,2009,N75,I2,Herb,20,20,12
51e6af12-f7ae-41ea-a68b-3f81720c168d,brush_prairie,2015,N75,I1,Shrub,16,17,11
ef7275bc-df6b-4097-b691-ce6c9d543094,upland_grassland,2018,N75,I0,Shrub,15,15,9
e777b104-2ca9-4595-a4d9-525564ee2fe0,lowland_grassland,2009,N75,I1,Herb,19,18,12
7f61a40a-8851-482b-a623-377a652ac3b4,lowland_grassland,2009,N75,I2,Herb,20,20,12
6059df1c-709c-4efd-bbfd-f4011a50f90c,lowland_grassland,2015,N75,I1,Herb,19,18,12
814f173f-0648-4029-940f-396b1f08ab85,upland_grassland,2018,N75,I1,Herb,19,18,12
922df8e3-ee42-4e23-a426-0f9cd116e584,lowland_grassland,2009,N75,I2,Herb,20,20,12
f70c05de-2d36-45cc-a00c-ed3c0bd8d386,wet_meadow,2015,N75,I0,Herb,18,16,10
019935c0-fcc2-43eb-830a-8aaa1147fbe4,upland_grassland,2018,N75,I1,Herb,19,18,12
34791bb9-65f4-45d5-8f2e-fb5a727ba0e0,lowland_grassland,2009,N75,I1,Herb,19,18,12
5bf5e668-affb-49fc-b21b-2dd240c2e2ed,lowland_grassland,2015,N75,I2,Herb,20,20,12
96ebc225-116c-4b5d-a9a7-ff91156bdf81,upland_grassland,2018,N75,I1,Herb,19,18,12
d770ed63-a916-4684-9ae8-d44636be2faa,wet_meadow,2009,N75,I1,Herb,19,18,12
df38bfb4-996e-4796-9abc-8b3b8f330bdf,wet_meadow,2015,N75,I1,Herb,19,18,12
ee1c5bb6-06f5-4e65-ba8d-5ce0b47611be,lowland_grassland,2018,N75,I0,Herb,18,16,10
52892252-fc19-4ad6-8acd-c55137e56f7f,upland_grassland,2009,N75,I1,Herb,19,18,12
f96e2025-b86b-4fcc-b3f7-69d321467521,upland_grassland,2009,N50,I1,Herb,13,12,8
42fcbb70-1cea-41ff-bc78-5c35cae3cc9a,lowland_grassland,2009,N25,I1,Herb,8,8,8
8fac231a-220b-436b-840a-e09466176e65,lowland_grassland,2009,N0,I0,Herb,3,2,2
d1b449ef-b9a0-4f68-bf5e-ed58f55a42fc,wet_meadow,2009,N25,,Shrub,,,
66f3ab86-48eb-4de5-83dd-0091e4f7ed79,lowland_grassland,2009,N0,,Herb,,,
ab7962f8-3c03-4a6e-85d7-9c6ae6fdfd63,lowland_grassland,2009,N0,I0,Herb,3,2,2
c2c67dfa-9111-4c53-9e7d-deba165a79ab,wet_meadow,2009,N75,,Shrub,,,
cff83310-c090-4363-9de5-091873cdc426,wet_meadow,2015,N75,,Shrub,,,
52525900-255b-4df3-b374-701bb5b8a010,lowland_grassland,2009,N75,I1,Herb,19,18,12
fe18f37a-735c-44ff-913d-6f6ebccf0f80,brush_prairie,2015,N75,I1,Shrub,16,17,11
c3489957-96a7-45ff-84d0-e077cbced98b,lowland_grassland,2018,N75,I0,Shrub,15,15,9
741b6e97-ec3f-40d6-abee-b9f6722ae614,wet_meadow,2009,N75,,Shrub,,,
e0eebad3-2bff-49b5-b4d7-868944a178fa,wet_meadow,2015,N75,,Shrub,,,
3886cca0-246d-47fb-b822-3ab1f184b8aa,lowland_grassland,2009,N75,I1,Shrub,16,17,11
71cd3b42-efe7-45b6-931b-f08eec9666e7,brush_prairie,2015,N75,I0,Shrub,15,15,9
9b3d4a9a-b922-4379-89a7-8cbe14deac28,lowland_grassland,2018,N75,,Shrub,,,
376a0357-dc72-4b5c-a5cd-e9a09ec1577d,lowland_grassland,2009,N75,I1,Shrub,16,17,11
2d7054ae-a031-4b59-b9e0-75786f7bb1d5,brush_prairie,2015,N75,I1,Herb,19,18,12
a56f367a-a8b9-4c0c-b3e8-58a6b5ca7bd3,upland_grassland,2018,N75,I1,Shrub,16,17,11
14308e1d-70c6-421d-b68f-d51ce16d7851,wet_meadow,2009,N75,,Shrub,,,
434a79d1-73fa-4ec3-8eb4-1d56e492f223,wet_meadow,2015,N75,,Shrub,,,
f30f77f9-0a4b-42bc-bc63-d906b50ff1c8,wet_meadow,2009,N75,,Shrub,,,
df8e2e97-3063-44af-bd5d-ab2edb10800e,wet_meadow,2015,N75,,Shrub,,,
27d90430-2a12-4c38-8840-40d97659caaf,lowland_grassland,2009,N75,I1,Shrub,16,17,11
c832ce7e-30e4-4c47-a68a-b35230a14a38,brush_prairie,2015,N75,I2,Shrub,17,19,11
c52c36b4-77d6-44c1-b6ef-73c73f2faaaa,upland_grassland,2018,N75,I0,Shrub,15,15,9
7163cdaa-8950-43fb-b9d7-3a5865fe897b,wet_meadow,2009,N75,,Shrub,,,
5e49dbbd-a612-4027-bed3-c029b0d78c72,lowland_grassland,2009,N75,I0,Shrub,15,15,9
fb595416-bf3e-4331-b020-6fe713a59985,wet_meadow,2009,N75,,Shrub,,,
de1e7f5c-cd04-4f27-840e-7b0bf10e0b06,wet_meadow,2015,N75,,Shrub,,,
e782bd1e-0c9c-46a8-9fc7-5ef50b2d1ce6,lowland_grassland,2009,N75,I0,Shrub,15,15,9
3b5e53a5-2b0a-47fb-ab5c-b1def4f10e68,lowland_grassland,2009,N75,I0,Shrub,15,15,9
35252350-b45d-417c-93e0-76d59119d15f,lowland_grassland,2009,N75,I1,Herb,19,18,12
4aea334b-7212-4ee0-864f-65d0c85b181f,lowland_grassland,2015,N75,I1,Herb,19,18,12
77efc508-fdee-4f9b-a5be-4bdd3e23f6da,lowland_grassland,2009,N75,,Herb,,,
6853acca-adf7-41f5-a0ce-a679c3a4e168,lowland_grassland,2009,N75,I0,Shrub,15,15,9
66df3cf7-a5d3-4a6f-b97b-d4e1e98a228d,lowland_grassland,2009,N75,I0,Shrub,15,15,9
d10e8ca2-e97c-4173-8e95-e9b88f445009,wet_meadow,2009,N75,,Shrub,,,
cd7decd3-737c-4ff3-8d50-c0a816718eb2,wet_meadow,2009,N75,,Shrub,,,
15684c4c-7096-44d5-8659-5bc000551737,wet_meadow,2009,N75,I0,Shrub,15,15,9
14874fa8-44aa-4930-bffe-bc7046aead41,upland_grassland,2009,N50,I1,Herb,13,12,8
e5eaedf7-4446-4938-83e6-fab60786b78d,upland_grassland,2016,N75,I1,Herb,19,18,12
dae2d6ae-2320-4ee8-958c-50e560e3e657,not_recorded,2019,N50,,Shrub,,,
e964b7a6-39eb-4d35-8c4d-65a46068523f,upland_grassland,2009,N50,I2,Herb,14,14,8
e0b50838-ee38-4e1d-8824-643df6a98223,upland_grassland,2016,N75,I1,Herb,19,18,12
0d5556b8-5de6-48f6-a324-1ac78588a74a,not_recorded,2019,N75,I1,Shrub,16,17,11
0381d09f-23b1-4b84-8cf0-d7d0e3ce0edb,upland_grassland,2009,N25,I2,Herb,8,8,8
fd0e2b7d-5ac7-4db8-8149-25c9d563498b,upland_grassland,2010,N50,I2,Herb,14,14,8
b109ee73-a941-4e9d-bfa7-9d4623b37113,upland_grassland,2016,N50,I2,Shrub,11,13,7
6d7bef9b-5cc4-473c-81e4-e7ce30f9cad1,not_recorded,2019,N50,I0,Shrub,9,9,5
ba4aacff-951b-4fa7-9347-8271577fe6ac,upland_grassland,2009,N50,I2,Herb,14,14,8
3ac29889-9b26-41f2-8e0b-a8832798933c,upland_grassland,2010,N50,I2,Herb,14,14,8
2aef28c7-80a2-4cfc-b112-47263d9ae96a,upland_grassland,2016,N75,I1,Herb,19,18,12
543ff341-bfce-4b20-93fc-26faf24fac92,not_recorded,2019,N50,,Shrub,,,
10382325-0bfe-460f-936b-6f9c34bcee47,upland_grassland,2009,N50,I1,Herb,13,12,8
e03c2b7b-fdd1-4730-a812-4dbf3c17031d,upland_grassland,2010,N50,I2,Herb,14,14,8
56fe4025-d391-4119-bedd-1f80d1a6be2c,upland_grassland,2016,N75,I2,Herb,20,20,12
eff6a07e-7ede-4cdc-a5bd-dfb8deeecc3e,not_recorded,2019,N50,I1,Shrub,10,11,7
3cb3b89b-12fa-45b1-bbf4-1b2d4751601b,upland_grassland,2009,N50,I2,Herb,14,14,8
43f34651-6bb5-4c72-8d9e-2b3d1c5e9a39,upland_grassland,2010,N50,I2,Herb,14,14,8
e516909e-8c25-46b9-8753-56042fbbfa6b,upland_grassland,2016,N50,I2,Herb,14,14,8
b95234c7-0196-4ad3-9111-34285802e677,not_recorded,2019,N25,I1,Shrub,6,7,7
b94c865a-3fb1-4ac3-892a-31ddc7f4b351,lowland_grassland,2010,N25,I0,Herb,7,6,6
f0fc25c6-b0c8-454c-b477-f191fd383564,lowland_grassland,2010,N50,I2,Herb,14,14,8
12f6f135-2998-43fb-8fc0-8acffa3f684e,upland_grassland,2016,N75,I0,Herb,18,16,10
644c7bae-68c9-40fc-9348-19dc330993b7,not_recorded,2019,N75,I0,Herb,18,16,10
16f5dd6c-b805-4581-a7a8-34536698d17b,lowland_grassland,2010,N75,I2,Herb,20,20,12
67009869-15be-4249-9408-6c7ce52cb980,not_recorded,2019,N75,I1,Shrub,16,17,11
b3d06646-c196-442a-aee3-900df43a4d07,lowland_grassland,2010,N50,I0,Shrub,9,9,5
adbed185-828a-4574-a845-7adcb9a3c4a3,upland_grassland,2010,N25,I0,Herb,7,6,6
5e8ef706-e292-480b-a5d9-9858eae49e37,lowland_grassland,2010,N50,I0,Herb,12,10,6
ee2b33b1-8f5a-4c83-b24d-c4938337c989,upland_grassland,2010,N75,I0,Shrub,15,15,9
81d050d5-5057-4863-a2a5-a9485a119630,lowland_grassland,2016,N75,I0,Shrub,15,15,9
dae9e5c3-a770-4a51-95b6-7feddf3010d5,lowland_grassland,2010,N0,,Herb,,,
dd9d848b-d0ad-43ca-8039-97f5473f32da,upland_grassland,2010,N0,,Herb,,,
5ab22373-90b5-4f80-866a-7415e4c021b2,lowland_grassland,2010,N0,,Herb,,,
c422c399-0b60-43fc-bf40-ddf7f2f58839,upland_grassland,2011,N75,I1,Herb,19,18,12
d92c1bc9-6642-4181-9d02-cc1c71219410,upland_grassland,2016,N75,I1,Herb,19,18,12
c98156da-6633-44f2-9df5-104e0205c620,upland_grassland,2017,N75,I0,Herb,18,16,10
0bb7a31b-d105-49a9-875d-ea3a102abb8f,wet_meadow,2011,N75,I0,Shrub,15,15,9
46d05380-072f-4b59-ab2a-1adaf538ff4b,wet_meadow,2017,N75,I0,Shrub,15,15,9
c36feefc-64ca-4b3f-8e37-4f95d72c32cc,lowland_grassland,2011,N75,I2,Herb,20,20,12
013e270d-9489-47e6-a080-8265de4a9a5b,upland_grassland,2017,N75,I1,Herb,19,18,12
555d5e22-4a8a-40b7-8bad-59a80214e332,lowland_grassland,2011,N75,,Herb,,,
ebe86657-6087-4770-84ca-672a4a733c24,lowland_grassland,2012,N75,I1,Herb,19,18,12
b394b02f-3af3-463a-b075-5c53ddc13ae9,lowland_grassland,2013,N75,I0,Herb,18,16,10
3c5687d5-c4f8-4ce2-9e61-0ecd5b1ebeae,lowland_grassland,2014,N75,I1,Herb,19,18,12
2698d8c5-632b-4105-97da-e485f01442ba,lowland_grassland,2015,N75,I1,Herb,19,18,12
f263a86d-308a-444d-b9d0-b7637c7c11a7,wet_meadow,2016,N75,I0,Herb,18,16,10
0ba007fb-4287-40d8-ba1b-45b715c6caaa,lowland_grassland,2017,N25,I0,Herb,7,6,6
c83e5961-534b-45f6-a30f-911f6b52f7d5,upland_grassland,2018,N75,I1,Herb,19,18,12
1f3ff817-5ec0-4b59-8014-77cb99b1444b,not_recorded,2019,N75,I0,Herb,18,16,10
14213b12-e487-4613-b179-78eb8f971883,upland_grassland,2011,N0,I0,Herb,3,2,2
7405133a-467d-4611-b5a0-47d63f43dfb5,upland_grassland,2012,N50,I1,Herb,13,12,8
c7230d12-6a0c-42c7-9485-2fa25fbf0943,upland_grassland,2013,N25,I1,Herb,8,8,8
1c952f6f-33bd-4231-a834-2e185f4e599c,upland_grassland,2014,N25,I1,Herb,8,8,8
d3fa87ec-7d00-49ec-8fc3-da4acdcf1c5b,lowland_grassland,2015,N25,I1,Herb,8,8,8
1c369634-736e-43f3-97df-d1a295876392,upland_grassland,2016,N75,I0,Herb,18,16,10
7a36ea84-8943-4e0f-ac93-4660a669f9a7,upland_grassland,2017,N25,I1,Herb,8,8,8
194975bf-1731-4b47-9fed-0ca2f5db2101,upland_grassland,2018,N25,I2,Herb,8,8,8
8d1bbbad-de63-4530-998e-92742ffb5684,not_recorded,2019,N75,I2,Herb,20,20,12
befa87c8-a599-412c-ba47-68d70d686b21,lowland_grassland,2011,N75,I2,Herb,20,20,12
21e2e2b1-09b9-47db-bf97-c1118bbd9ee6,lowland_grassland,2012,N75,I2,Herb,20,20,12
57cfe209-e61e-48dc-9368-55037225cde6,lowland_grassland,2013,N75,I2,Herb,20,20,12
c1ef3804-7579-46fd-89e9-172f10615915,lowland_grassland,2014,N50,I1,Herb,13,12,8
d35c4dbc-8c30-4cd7-8675-17ce349c3c03,lowland_grassland,2015,N75,I1,Herb,19,18,12
73f5b0f9-7f7a-4be9-80da-6a27974ae88e,upland_grassland,2016,N75,I2,Herb,20,20,12
5ce0cb80-f2af-4987-ab7d-c78a65ca232c,upland_grassland,2017,N75,I2,Herb,20,20,12
fdfaa50e-e3c4-4997-9ec6-7409f79147a1,upland_grassland,2018,N75,I2,Herb,20,20,12
834de48e-40e5-471e-91bd-95b540cce950,upland_grassland,2018,N75,I2,Herb,20,20,12
db112bfb-bad3-4bf2-a6e2-87ade2c1acd2,not_recorded,2019,N75,I2,Herb,20,20,12
b5863b3c-a531-4a46-962c-23e438911965,lowland_grassland,2011,N75,I1,Herb,19,18,12
1ea8f897-239a-4dab-93e2-dcf099b24399,lowland_grassland,2012,N75,I2,Herb,20,20,12
841c5d1d-bf0e-4c49-add7-5ca6945b23bd,lowland_grassland,2013,N75,I1,Herb,19,18,12
455170e2-2407-4f8e-8925-4c399e8ca52e,lowland_grassland,2014,N75,I0,Herb,18,16,10
19dce492-2dd7-4917-917a-2a45e0e73622,lowland_grassland,2015,N75,I0,Herb,18,16,10
e8d85fd2-b9f4-4cda-bc56-26719c87f43c,lowland_grassland,2016,N75,I1,Herb,19,18,12
3cee55ec-2ea0-4afb-bcf7-c9b007f8b6d5,upland_grassland,2017,N75,I0,Herb,18,16,10
d86eb689-cd16-44c3-8a18-8f0d7df3b80e,lowland_grassland,2018,N75,I1,Herb,19,18,12
c41cd6e5-e5c3-439b-8b85-5d1c1ff70125,not_recorded,2019,N75,I1,Herb,19,18,12
b930c0b3-c3f7-4f55-b049-a723d7f85b4e,lowland_grassland,2011,N75,I2,Herb,20,20,12
036b0167-d079-4044-ba64-72f7e8673cb8,lowland_grassland,2012,N75,I1,Herb,19,18,12
7d85f448-3c10-413c-98fb-b3bae3d8cbc0,lowland_grassland,2013,N75,I1,Herb,19,18,12
90526b63-4393-4fed-a1d2-efcceb169dc9,lowland_grassland,2014,N75,I1,Herb,19,18,12
400de245-dfec-4054-a3a4-f42a94aff2db,lowland_grassland,2015,N75,I2,Shrub,17,19,11
8b240b44-be6c-455b-8e6b-5461f8008722,upland_grassland,2016,N75,I2,Herb,20,20,12
2ede98a4-dbda-4003-b542-ebfdedfc9c2a,upland_grassland,2017,N75,I2,Herb,20,20,12
9671be8c-0a77-4553-b413-ad08039cf19d,lowland_grassland,2018,N75,I1,Herb,19,18,12
097e370b-57fa-4f8f-8926-b482dabe67c0,not_recorded,2019,N75,I2,Herb,20,20,12
d3ed7b8a-b7d1-4618-946c-3de89f5e78e5,wet_meadow,2011,N75,I2,Herb,20,20,12
f0f5877c-e843-43b0-b09f-d54cc0057fac,wet_meadow,2012,N75,I1,Herb,19,18,12
2c8a3c88-7ac6-4ca0-9bec-8a48e569fb35,wet_meadow,2013,N75,I2,Herb,20,20,12
c6bc714b-30b8-4fc9-960a-97db54c5af24,lowland_grassland,2014,N75,I2,Herb,20,20,12
267014ba-d83e-4955-a61b-2bec63a14b3e,lowland_grassland,2015,N75,I2,Herb,20,20,12
d4cdf0e7-8e87-48d5-b9a8-647247bfeda3,upland_grassland,2016,N75,I1,Herb,19,18,12
5f614788-20e2-4999-94f8-16d7b32198f5,lowland_grassland,2017,N75,I2,Herb,20,20,12
bdb6dd18-6f79-43c6-a095-5e3dde26f7df,upland_grassland,2018,N75,I1,Herb,19,18,12
0b33fee4-4883-4018-9e8a-4c732fc68044,not_recorded,2019,N75,,Herb,,,
95d07e6f-c3c7-42d8-bafe-b4a276991b23,lowland_grassland,2011,N75,I1,Herb,19,18,12
1fba2e50-a617-4a11-83c0-eeec8b2387e1,lowland_grassland,2012,N75,I1,Herb,19,18,12
3843f826-e6ad-475d-9dc3-df9118ff1235,lowland_grassland,2013,N75,I1,Herb,19,18,12
4634e4de-8126-478c-a37f-8c2cc68fe7e6,lowland_grassland,2014,N75,I0,Herb,18,16,10
25f41fd8-69d7-4ab4-a548-6963657199fd,lowland_grassland,2015,N75,I1,Herb,19,18,12
a2cc5081-b9c9-4f0d-860f-984ebe5a5c04,wet_meadow,2016,N75,I1,Herb,19,18,12
e0fc4340-1a60-4e70-a6f2-eb491e8779c8,lowland_grassland,2017,N75,I1,Herb,19,18,12
bcd4f6c4-2fa9-4348-ad84-5057db0ff921,upland_grassland,2018,N75,I1,Herb,19,18,12
75023910-0d9f-4d15-a9da-177bbe5dae57,not_recorded,2019,N75,I1,Herb,19,18,12
15b1ded6-3e40-4314-861f-596607517581,lowland_grassland,2011,N75,I1,Herb,19,18,12
0ce3756f-514c-4fca-b92e-8293ca51230e,upland_grassland,2017,N0,I1,Herb,4,4,3
8778eb69-5b6d-40d7-aaec-0bb4d1c5a1ac,wet_meadow,2011,N75,,Herb,,,
79ccf6a7-0363-48d6-a188-095cd9fb5e55,wet_meadow,2017,N75,,Herb,,,
73b2130b-228d-45c1-ad82-eb2a356be59e,upland_grassland,2011,N75,I0,Shrub,15,15,9
d23b971e-e45f-4d1f-8719-3aa703a09f7e,upland_grassland,2017,N75,I0,Shrub,15,15,9
11c66a69-7b37-4903-929c-9f6ea87e130a,lowland_grassland,2011,N75,I1,Herb,19,18,12
5eb66014-5b60-4002-a71d-40e058bb122a,upland_grassland,2017,N75,I1,Herb,19,18,12
3ef6e3f8-6609-43b8-925d-4f39f96ee414,lowland_grassland,2011,N75,I1,Herb,19,18,12
230b9a4f-ce78-4e37-97ed-7195bffb1349,upland_grassland,2017,N75,I1,Herb,19,18,12
2949d952-1cec-4bac-a36f-0ba6c5a55d32,wet_meadow,2011,N75,I1,Shrub,16,17,11
f4fc72b0-3cae-47ea-a870-313268718849,upland_grassland,2017,N75,I2,Shrub,17,19,11
67ad2d50-8bb5-43d5-98e6-cfa6e30200a6,wet_meadow,2011,N75,,Herb,,,
4f823761-6936-4200-bdf5-c321202cd20f,wet_meadow,2017,N75,,Herb,,,
ccadaa49-2b7c-4f5d-9969-efd3bfab7a1a,upland_grassland,2011,N75,I1,Herb,19,18,12
7d6e5016-2c40-4d3f-92e1-e0af925c60d1,upland_grassland,2017,N75,I1,Herb,19,18,12
219e2726-f967-4aea-ac8e-8b94796c9dbd,upland_grassland,2011,N75,I1,Herb,19,18,12
7afddd85-a1ba-4292-ad86-43f3f111ec9d,upland_grassland,2017,N75,I1,Shrub,16,17,11
3d38760c-591c-45ef-802c-09cff535eeae,upland_grassland,2011,N75,I2,Herb,20,20,12
cdb365bc-11c4-4652-a891-9a9ab5791326,upland_grassland,2017,N75,I2,Herb,20,20,12
ea59c688-3d0a-409d-865b-1b91945027eb,lowland_grassland,2011,N75,I1,Herb,19,18,12
fee0e1ee-486e-4ed8-8fc9-1e993fbff7ad,upland_grassland,2017,N75,I1,Herb,19,18,12
4fb9228b-25c9-4663-9f12-091647ff1f72,lowland_grassland,2012,N75,I2,Herb,20,20,12
f8e40e28-6879-43f1-937e-e2f3f2379cf8,upland_grassland,2018,N75,I1,Shrub,16,17,11
094bf8ac-5a78-43f7-9f1f-f17a95800b51,not_recorded,2012,N50,I1,Herb,13,12,8
698fb1ad-5eb4-448e-855f-856784a69d11,upland_grassland,2015,N75,I0,Herb,18,16,10
75196a45-90e0-4d63-84b0-f2d05e7041b0,upland_grassland,2018,N75,I0,Herb,18,16,10
9564f09c-aa48-4de4-8bb1-931abe237a1b,not_recorded,2012,N75,I1,Shrub,16,17,11
9363535a-9459-4626-8b3d-c91ae9402668,brush_prairie,2018,N75,I1,Shrub,16,17,11
84d7ff99-cde3-4709-9061-d98e36c5c48b,not_recorded,2012,N75,I0,Shrub,15,15,9
08de7881-6bdc-4183-8adf-b5aa59e41e85,wet_meadow,2018,N75,I0,Shrub,15,15,9
ca10023c-e638-45c6-8f1a-c4ca2c7afe30,not_recorded,2012,N75,I0,Shrub,15,15,9
5f8f1c25-918e-4676-952a-b2b98500ef22,upland_grassland,2018,N75,I0,Shrub,15,15,9
0fbe9d84-d59d-4df0-bebc-3002bccfc102,not_recorded,2012,N75,I0,Shrub,15,15,9
68c3e5f7-73d1-410b-af3a-522f0d55d239,wet_meadow,2018,N75,I0,Shrub,15,15,9
f35046a4-8f73-45d3-be74-1ef453dd96d1,lowland_grassland,2012,N75,,Herb,,,
e7057c6f-edf1-41d9-8131-a06a8c572e1b,lowland_grassland,2013,N75,I0,Herb,18,16,10
c71f7213-ac86-4efd-908c-8c1603c87f14,lowland_grassland,2014,N75,I0,Herb,18,16,10
d627d130-30fc-4f3b-8d63-9d6d741463eb,lowland_grassland,2015,N50,I0,Herb,12,10,6
18ad690e-441b-4849-8e20-850176dbcb8d,lowland_grassland,2017,N75,I0,Herb,18,16,10
691f9edd-2fd3-4973-8acf-0947331391f0,lowland_grassland,2018,N75,I0,Herb,18,16,10
0319ce14-1c61-460a-8670-14b365aaabed,not_recorded,2019,N75,I0,Herb,18,16,10
69c7b001-d5e5-4976-bbb3-ef26aa9a13c1,not_recorded,2012,N75,,Shrub,,,
ab2a4195-5fc2-446c-8a39-53a96483a56b,wet_meadow,2018,N75,,Shrub,,,
b718fc88-2296-4401-83de-3061d37280e7,upland_grassland,2013,N0,I1,Herb,4,4,3
076aa469-d60f-4f25-95d0-4329a6fe8c95,upland_grassland,2016,N0,I1,Herb,4,4,3
1d4ad9ce-ec1e-4b3e-9c01-61fecc8156f3,not_recorded,2019,N25,I0,Herb,7,6,6
