site_id,mgmt_unit_id,survey_year,action,native_cover,native_indicators,plant_community,state,state_daren,state_condensed,state_binary
62,185,2008,Rest,N50,I0,Herb,12,10,6,6
62,185,2008,Rest,N50,I1,Herb,13,12,8,8
62,185,2008,Rest,N0,I0,Herb,3,2,2,2
62,185,2008,Rest,N25,I0,Herb,7,6,6,2
62,185,2008,Rest,N75,I0,Herb,18,16,10,6
62,185,2008,Rest,N75,I0,Herb,18,16,10,6
62,185,2008,Rest,N50,I1,Herb,13,12,8,8
62,185,2008,Rest,N0,I0,Herb,3,2,2,2
62,185,2011,Rest,N75,I2,Herb,20,20,12,8
62,185,2011,Rest,N0,I1,Shrub,2,3,4,3
62,185,2011,Rest,N75,I0,Shrub,15,15,9,5
62,185,2011,Rest,N0,I0,Herb,3,2,2,2
62,185,2011,Rest,N75,I0,Herb,18,16,10,6
62,185,2011,Rest,N50,I0,Herb,12,10,6,6
62,185,2011,Rest,N75,I1,Herb,19,18,12,8
62,185,2011,Rest,N0,I1,Herb,4,4,3,4
62,185,2014,Burn,N75,I0,Shrub,15,15,9,5
62,185,2014,Burn,N75,I1,Shrub,16,17,11,7
62,185,2014,Burn,N50,I0,Herb,12,10,6,6
62,185,2014,Burn,N75,I1,Shrub,16,17,11,7
62,185,2014,Burn,N50,I1,Shrub,10,11,7,7
62,185,2014,Burn,N0,I0,Shrub,1,1,1,1
62,185,2014,Burn,N25,I1,Herb,8,8,8,4
62,185,2014,Burn,N75,I1,Herb,19,18,12,8
62,185,2014,Burn,N0,I1,Herb,4,4,3,4
62,185,2017,Rest,N75,I0,Herb,18,16,10,6
62,185,2017,Rest,N75,I1,Herb,19,18,12,8
62,185,2017,Rest,N50,I0,Herb,12,10,6,6
62,185,2017,Rest,N75,I0,Shrub,15,15,9,5
62,185,2017,Rest,N25,I0,Herb,7,6,6,2
62,185,2017,Rest,N0,I0,Herb,3,2,2,2
62,185,2017,Rest,N0,I0,Herb,3,2,2,2
62,185,2017,Rest,N25,I0,Herb,7,6,6,2
62,185,2017,Rest,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N50,I0,Herb,12,10,6,6
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N0,I0,Herb,3,2,2,2
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N25,I0,Herb,7,6,6,2
67,202,2008,Graze,N50,I0,Herb,12,10,6,6
67,202,2008,Graze,N50,I0,Herb,12,10,6,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N25,I1,Herb,8,8,8,4
67,202,2008,Graze,N25,I0,Herb,7,6,6,2
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N0,I0,Herb,3,2,2,2
67,202,2008,Graze,N50,I1,Herb,13,12,8,8
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I1,Herb,19,18,12,8
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2008,Graze,N75,I0,Herb,18,16,10,6
67,202,2011,Graze,N50,I0,Shrub,9,9,5,5
67,202,2011,Graze,N75,I0,Shrub,15,15,9,5
67,202,2011,Graze,N75,I0,Herb,18,16,10,6
67,202,2011,Graze,N0,I0,Herb,3,2,2,2
67,202,2011,Graze,N50,I0,Herb,12,10,6,6
67,202,2011,Graze,N0,I0,Herb,3,2,2,2
67,202,2011,Graze,N0,I0,Herb,3,2,2,2
67,202,2011,Graze,N50,I0,Herb,12,10,6,6
67,202,2011,Graze,N0,I0,Shrub,1,1,1,1
67,202,2011,Graze,N50,I0,Herb,12,10,6,6
67,202,2011,Graze,N0,I0,Herb,3,2,2,2
67,202,2011,Graze,N75,I0,Herb,18,16,10,6
67,202,2011,Graze,N0,I0,Shrub,1,1,1,1
67,202,2011,Graze,N75,I0,Herb,18,16,10,6
67,202,2011,Graze,N75,I0,Herb,18,16,10,6
67,202,2011,Graze,N0,I0,Herb,3,2,2,2
67,202,2011,Graze,N25,I0,Herb,7,6,6,2
67,202,2011,Graze,N75,I0,Herb,18,16,10,6
67,202,2014,Graze,N75,I1,Shrub,16,17,11,7
67,202,2014,Graze,N75,I0,Herb,18,16,10,6
67,202,2014,Graze,N75,I0,Herb,18,16,10,6
67,202,2014,Graze,N75,I1,Herb,19,18,12,8
67,202,2014,Graze,N0,I0,Herb,3,2,2,2
67,202,2014,Graze,N75,I0,Shrub,15,15,9,5
67,202,2014,Graze,N75,I0,Herb,18,16,10,6
67,202,2014,Graze,N75,I0,Shrub,15,15,9,5
67,202,2014,Graze,N75,I0,Shrub,15,15,9,5
67,202,2014,Graze,N75,I1,Herb,19,18,12,8
67,202,2014,Graze,N25,I0,Herb,7,6,6,2
67,202,2014,Graze,N75,I1,Herb,19,18,12,8
67,202,2014,Graze,N0,I0,Shrub,1,1,1,1
67,202,2014,Graze,N75,I0,Herb,18,16,10,6
67,202,2014,Graze,N75,I0,Herb,18,16,10,6
46,140,2009,Rest,N75,I2,Herb,20,20,12,8
46,140,2009,Rest,N75,I0,Shrub,15,15,9,5
46,140,2009,Rest,N75,I0,Shrub,15,15,9,5
46,140,2009,Rest,N75,I0,Shrub,15,15,9,5
46,140,2009,Rest,N75,I0,Shrub,15,15,9,5
46,140,2009,Rest,N75,I0,Shrub,15,15,9,5
46,140,2014,Rest,N75,I2,Herb,20,20,12,8
46,140,2014,Rest,N75,I1,Shrub,16,17,11,7
46,140,2014,Rest,N75,I1,Shrub,16,17,11,7
46,140,2014,Rest,N75,I0,Shrub,15,15,9,5
46,140,2014,Rest,N75,I0,Shrub,15,15,9,5
46,140,2014,Rest,N75,I0,Shrub,15,15,9,5
22,80,2009,Rest,N75,I2,Herb,20,20,12,8
22,80,2009,Rest,N75,I1,Herb,19,18,12,8
22,85,2009,Rest,N75,I1,Herb,19,18,12,8
22,85,2009,Rest,N50,I1,Herb,13,12,8,8
22,85,2009,Rest,N25,I1,Herb,8,8,8,4
22,85,2009,Rest,N0,I0,Herb,3,2,2,2
22,85,2009,Rest,N25,I0,Shrub,5,5,5,1
22,85,2009,Rest,N0,I0,Herb,3,2,2,2
22,85,2009,Rest,N0,I0,Herb,3,2,2,2
42,113,2008,Burn,N25,I0,Herb,7,6,6,2
42,113,2008,Burn,N50,I0,Herb,12,10,6,6
42,113,2008,Burn,N50,I0,Herb,12,10,6,6
42,113,2011,Rest,N0,I0,Herb,3,2,2,2
42,113,2011,Rest,N0,I0,Herb,3,2,2,2
42,113,2011,Rest,N75,I0,Shrub,15,15,9,5
42,113,2014,Rest,N0,I0,Herb,3,2,2,2
42,113,2014,Rest,N25,I0,Herb,7,6,6,2
42,113,2014,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N50,I1,Herb,13,12,8,8
67,203,2008,Rest,N75,I1,Shrub,16,17,11,7
67,203,2008,Rest,N75,I1,Herb,19,18,12,8
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N50,I0,Herb,12,10,6,6
67,203,2008,Rest,N50,I0,Herb,12,10,6,6
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,203,2008,Rest,N50,I2,Herb,14,14,8,8
67,203,2008,Rest,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N50,I0,Herb,12,10,6,6
67,204,2008,Graze,N25,I1,Herb,8,8,8,4
67,204,2008,Graze,N50,I0,Herb,12,10,6,6
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N50,I0,Herb,12,10,6,6
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N25,I0,Herb,7,6,6,2
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N25,I0,Herb,7,6,6,2
67,204,2008,Graze,N25,I0,Herb,7,6,6,2
67,204,2008,Graze,N75,I0,Herb,18,16,10,6
67,204,2008,Graze,N50,I0,Herb,12,10,6,6
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
67,204,2008,Graze,N0,I0,Herb,3,2,2,2
35,105,2008,Burn,N50,I1,Herb,13,12,8,8
35,105,2008,Burn,N50,I0,Herb,12,10,6,6
35,105,2010,Rest,N50,I0,Shrub,9,9,5,5
35,105,2010,Rest,N25,I0,Herb,7,6,6,2
35,105,2011,Burn,N75,I0,Herb,18,16,10,6
35,105,2011,Burn,N75,I0,Herb,18,16,10,6
3,17,2009,Rest,N50,I0,Herb,12,10,6,6
3,17,2009,Rest,N0,I0,Herb,3,2,2,2
3,17,2009,Rest,N0,I0,Herb,3,2,2,2
3,17,2009,Rest,N25,I0,Herb,7,6,6,2
3,17,2009,Rest,N50,I0,Herb,12,10,6,6
3,17,2010,Rest,N50,I0,Herb,12,10,6,6
3,17,2010,Rest,N25,I0,Herb,7,6,6,2
3,17,2010,Rest,N0,I0,Herb,3,2,2,2
3,17,2010,Rest,N25,I0,Herb,7,6,6,2
3,17,2011,Rest,N0,I0,Herb,3,2,2,2
3,17,2011,Rest,N0,I0,Herb,3,2,2,2
3,17,2011,Rest,N0,I0,Herb,3,2,2,2
3,17,2011,Rest,N0,I0,Herb,3,2,2,2
3,17,2011,Rest,N0,I0,Herb,3,2,2,2
3,17,2017,Rest,N50,I0,Herb,12,10,6,6
3,17,2017,Rest,N75,I0,Herb,18,16,10,6
3,17,2017,Rest,N0,I0,Herb,3,2,2,2
3,17,2017,Rest,N75,I0,Herb,18,16,10,6
3,17,2017,Rest,N0,I0,Herb,3,2,2,2
3,18,2009,Rest,N75,I1,Herb,19,18,12,8
3,18,2010,Rest,N50,I1,Herb,13,12,8,8
3,18,2011,Rest,N0,I0,Herb,3,2,2,2
3,19,2009,Rest,N75,I2,Herb,20,20,12,8
3,19,2010,Rest,N75,I2,Herb,20,20,12,8
3,19,2011,Rest,N0,I2,Herb,4,4,3,4
3,21,2009,Rest,N0,I0,Herb,3,2,2,2
3,21,2009,Rest,N0,I0,Herb,3,2,2,2
3,21,2009,Rest,N0,I0,Herb,3,2,2,2
3,21,2009,Rest,N50,I0,Herb,12,10,6,6
3,21,2009,Rest,N50,I1,Shrub,10,11,7,7
3,21,2009,Rest,N0,I0,Herb,3,2,2,2
3,21,2010,Rest,N0,I0,Herb,3,2,2,2
3,21,2010,Rest,N50,I0,Herb,12,10,6,6
3,21,2010,Rest,N50,I1,Herb,13,12,8,8
3,21,2010,Rest,N0,I0,Herb,3,2,2,2
3,21,2011,Rest,N0,I0,Herb,3,2,2,2
3,21,2011,Rest,N0,I1,Herb,4,4,3,4
3,21,2011,Rest,N0,I0,Herb,3,2,2,2
3,21,2011,Rest,N0,I0,Herb,3,2,2,2
3,21,2011,Rest,N75,I2,Shrub,17,19,11,7
3,21,2011,Rest,N0,I0,Herb,3,2,2,2
3,21,2017,Rest,N0,I0,Herb,3,2,2,2
3,21,2017,Rest,N75,I0,Herb,18,16,10,6
3,21,2017,Rest,N25,I0,Herb,7,6,6,2
3,21,2017,Rest,N0,I0,Herb,3,2,2,2
3,21,2017,Rest,N75,I1,Herb,19,18,12,8
3,21,2017,Rest,N0,I0,Herb,3,2,2,2
64,190,2008,Rest,N75,I0,Herb,18,16,10,6
64,190,2008,Rest,N75,I0,Herb,18,16,10,6
64,190,2008,Rest,N75,I2,Herb,20,20,12,8
64,190,2008,Rest,N50,I1,Shrub,10,11,7,7
64,190,2008,Rest,N0,I0,Herb,3,2,2,2
64,190,2008,Rest,N50,I1,Shrub,10,11,7,7
64,190,2008,Rest,N25,I0,Herb,7,6,6,2
64,190,2008,Rest,N75,I0,Herb,18,16,10,6
64,190,2008,Rest,N75,I0,Herb,18,16,10,6
64,190,2011,Combo,N75,I0,Herb,18,16,10,6
64,190,2011,Combo,N75,I2,Herb,20,20,12,8
64,190,2011,Combo,N75,I0,Shrub,15,15,9,5
64,190,2011,Combo,N75,I0,Herb,18,16,10,6
64,190,2011,Combo,N75,I0,Shrub,15,15,9,5
64,190,2011,Combo,N75,I0,Herb,18,16,10,6
64,190,2011,Combo,N75,I0,Herb,18,16,10,6
64,190,2011,Combo,N0,I0,Herb,3,2,2,2
64,190,2014,Graze,N75,I0,Herb,18,16,10,6
64,190,2014,Graze,N75,I0,Herb,18,16,10,6
64,190,2014,Graze,N75,I2,Shrub,17,19,11,7
64,190,2014,Graze,N25,I0,Shrub,5,5,5,1
64,190,2014,Graze,N75,I0,Herb,18,16,10,6
64,190,2014,Graze,N0,I0,Shrub,1,1,1,1
64,190,2014,Graze,N25,I0,Herb,7,6,6,2
64,190,2014,Graze,N75,I0,Shrub,15,15,9,5
64,190,2014,Graze,N0,I0,Herb,3,2,2,2
64,192,2008,Burn,N50,I0,Herb,12,10,6,6
64,192,2008,Burn,N75,I0,Herb,18,16,10,6
64,192,2008,Burn,N50,I1,Shrub,10,11,7,7
64,192,2008,Burn,N25,I0,Herb,7,6,6,2
64,192,2008,Burn,N75,I1,Herb,19,18,12,8
64,192,2008,Burn,N50,I1,Herb,13,12,8,8
64,192,2008,Burn,N0,I1,Herb,4,4,3,4
64,192,2008,Burn,N0,I0,Herb,3,2,2,2
64,192,2008,Burn,N75,I1,Herb,19,18,12,8
64,192,2008,Burn,N50,I1,Herb,13,12,8,8
64,192,2008,Burn,N75,I1,Herb,19,18,12,8
64,192,2008,Burn,N0,I0,Herb,3,2,2,2
64,192,2008,Burn,N50,I1,Herb,13,12,8,8
64,192,2008,Burn,N50,I0,Herb,12,10,6,6
64,192,2008,Burn,N75,I1,Shrub,16,17,11,7
64,192,2008,Burn,N75,I0,Herb,18,16,10,6
64,192,2008,Burn,N75,I1,Herb,19,18,12,8
64,192,2008,Burn,N50,I1,Herb,13,12,8,8
64,192,2008,Burn,N50,I1,Shrub,10,11,7,7
64,192,2008,Burn,N75,I0,Herb,18,16,10,6
64,192,2008,Burn,N50,I1,Herb,13,12,8,8
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N25,I0,Herb,7,6,6,2
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N25,I0,Shrub,5,5,5,1
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N0,I0,Herb,3,2,2,2
64,192,2011,Rest,N0,I0,Herb,3,2,2,2
64,192,2011,Rest,N75,I0,Herb,18,16,10,6
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N75,I1,Herb,19,18,12,8
64,192,2011,Rest,N0,I0,Herb,3,2,2,2
64,192,2011,Rest,N50,I0,Herb,12,10,6,6
64,192,2011,Rest,N50,I1,Shrub,10,11,7,7
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N75,I1,Herb,19,18,12,8
64,192,2011,Rest,N75,I1,Herb,19,18,12,8
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2011,Rest,N75,I2,Shrub,17,19,11,7
64,192,2011,Rest,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N25,I1,Herb,8,8,8,4
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N50,I0,Shrub,9,9,5,5
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N75,I0,Herb,18,16,10,6
64,192,2014,Graze,N0,I0,Herb,3,2,2,2
64,192,2014,Graze,N75,I0,Herb,18,16,10,6
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N75,I1,Herb,19,18,12,8
64,192,2014,Graze,N25,I0,Herb,7,6,6,2
64,192,2014,Graze,N25,I1,Shrub,6,7,7,3
64,192,2014,Graze,N75,I0,Shrub,15,15,9,5
64,192,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2008,Graze,N75,I1,Herb,19,18,12,8
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N0,I0,Herb,3,2,2,2
64,193,2008,Graze,N75,I1,Herb,19,18,12,8
64,193,2008,Graze,N75,I1,Herb,19,18,12,8
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I2,Herb,20,20,12,8
64,193,2008,Graze,N50,I0,Shrub,9,9,5,5
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N0,I0,Herb,3,2,2,2
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N50,I1,Herb,13,12,8,8
64,193,2008,Graze,N50,I1,Herb,13,12,8,8
64,193,2008,Graze,N0,I0,Herb,3,2,2,2
64,193,2008,Graze,N50,I0,Herb,12,10,6,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I1,Herb,19,18,12,8
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I1,Herb,19,18,12,8
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N0,I0,Herb,3,2,2,2
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2008,Graze,N75,I0,Herb,18,16,10,6
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N0,I0,Herb,3,2,2,2
64,193,2011,Graze,N75,I1,Shrub,16,17,11,7
64,193,2011,Graze,N75,I0,Herb,18,16,10,6
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N0,I0,Shrub,1,1,1,1
64,193,2011,Graze,N0,I0,Herb,3,2,2,2
64,193,2011,Graze,N75,I0,Herb,18,16,10,6
64,193,2011,Graze,N25,I0,Shrub,5,5,5,1
64,193,2011,Graze,N50,I0,Herb,12,10,6,6
64,193,2011,Graze,N0,I0,Herb,3,2,2,2
64,193,2011,Graze,N0,I0,Herb,3,2,2,2
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N75,I0,Herb,18,16,10,6
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N75,I0,Shrub,15,15,9,5
64,193,2011,Graze,N75,I0,Herb,18,16,10,6
64,193,2011,Graze,N75,I0,Herb,18,16,10,6
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I0,Shrub,15,15,9,5
64,193,2014,Graze,N25,I0,Herb,7,6,6,2
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I1,Herb,19,18,12,8
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I0,Shrub,15,15,9,5
64,193,2014,Graze,N0,I0,Herb,3,2,2,2
64,193,2014,Graze,N75,I0,Herb,18,16,10,6
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N25,I0,Herb,7,6,6,2
64,193,2014,Graze,N0,I0,Herb,3,2,2,2
64,193,2014,Graze,N50,I0,Herb,12,10,6,6
64,193,2014,Graze,N50,I0,Herb,12,10,6,6
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I0,Shrub,15,15,9,5
64,193,2014,Graze,N25,I0,Herb,7,6,6,2
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I1,Herb,19,18,12,8
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N75,I0,Shrub,15,15,9,5
64,193,2014,Graze,N0,I0,Herb,3,2,2,2
64,193,2014,Graze,N75,I0,Herb,18,16,10,6
64,193,2014,Graze,N75,I1,Shrub,16,17,11,7
64,193,2014,Graze,N25,I0,Herb,7,6,6,2
64,193,2014,Graze,N0,I0,Herb,3,2,2,2
64,193,2014,Graze,N50,I0,Herb,12,10,6,6
64,193,2014,Graze,N50,I0,Herb,12,10,6,6
64,195,2008,Rest,N25,I0,Herb,7,6,6,2
64,195,2008,Rest,N50,I1,Shrub,10,11,7,7
64,195,2008,Rest,N75,I1,Herb,19,18,12,8
64,195,2008,Rest,N75,I1,Herb,19,18,12,8
64,195,2008,Rest,N75,I0,Herb,18,16,10,6
64,195,2008,Rest,N75,I0,Herb,18,16,10,6
64,195,2011,Rest,N50,I1,Shrub,10,11,7,7
64,195,2011,Rest,N75,I2,Shrub,17,19,11,7
64,195,2011,Rest,N75,I1,Herb,19,18,12,8
64,195,2014,Rest,N50,I1,Shrub,10,11,7,7
64,195,2014,Rest,N75,I2,Shrub,17,19,11,7
64,195,2014,Rest,N75,I1,Shrub,16,17,11,7
64,195,2014,Rest,N75,I1,Shrub,16,17,11,7
64,195,2014,Rest,N75,I0,Herb,18,16,10,6
64,195,2014,Rest,N75,I1,Shrub,16,17,11,7
64,195,2015,Rest,N25,I1,Shrub,6,7,7,3
64,195,2015,Rest,N50,I1,Shrub,10,11,7,7
64,195,2015,Rest,N75,I0,Herb,18,16,10,6
64,195,2015,Rest,N75,I1,Shrub,16,17,11,7
64,195,2015,Rest,N75,I0,Herb,18,16,10,6
64,195,2015,Rest,N75,I0,Herb,18,16,10,6
64,195,2016,Rest,N50,I0,Shrub,9,9,5,5
64,195,2016,Rest,N75,I1,Shrub,16,17,11,7
64,195,2016,Rest,N75,I0,Herb,18,16,10,6
64,195,2016,Rest,N50,I1,Shrub,10,11,7,7
64,195,2016,Rest,N75,I0,Herb,18,16,10,6
64,195,2016,Rest,N75,I0,Herb,18,16,10,6
64,195,2017,Rest,N50,I0,Shrub,9,9,5,5
64,195,2017,Rest,N50,I0,Herb,12,10,6,6
64,195,2017,Rest,N75,I1,Herb,19,18,12,8
64,195,2017,Rest,N75,I0,Herb,18,16,10,6
64,196,2008,Graze,N75,I1,Herb,19,18,12,8
64,196,2008,Graze,N50,I2,Herb,14,14,8,8
64,196,2008,Graze,N50,I0,Shrub,9,9,5,5
64,196,2008,Graze,N75,I2,Herb,20,20,12,8
64,196,2008,Graze,N75,I0,Herb,18,16,10,6
64,196,2008,Graze,N75,I0,Herb,18,16,10,6
64,196,2011,Rest,N50,I1,Shrub,10,11,7,7
64,196,2011,Rest,N75,I1,Shrub,16,17,11,7
64,196,2011,Rest,N50,I0,Shrub,9,9,5,5
64,196,2011,Rest,N0,I1,Shrub,2,3,4,3
64,196,2014,Graze,N75,I1,Shrub,16,17,11,7
64,196,2014,Graze,N75,I1,Shrub,16,17,11,7
64,196,2014,Graze,N50,I1,Shrub,10,11,7,7
64,196,2014,Graze,N0,I1,Shrub,2,3,4,3
64,196,2014,Graze,N75,I0,Herb,18,16,10,6
64,196,2014,Graze,N75,I0,Herb,18,16,10,6
64,196,2015,Graze,N75,I1,Herb,19,18,12,8
64,196,2015,Graze,N75,I1,Herb,19,18,12,8
64,196,2015,Graze,N75,I1,Shrub,16,17,11,7
64,196,2015,Graze,N50,I1,Shrub,10,11,7,7
64,196,2015,Graze,N75,I0,Herb,18,16,10,6
64,196,2015,Graze,N75,I0,Herb,18,16,10,6
64,196,2015,Graze,N75,I1,Herb,19,18,12,8
64,196,2015,Graze,N75,I1,Herb,19,18,12,8
64,196,2015,Graze,N75,I1,Shrub,16,17,11,7
64,196,2015,Graze,N50,I1,Shrub,10,11,7,7
64,196,2015,Graze,N75,I0,Herb,18,16,10,6
64,196,2015,Graze,N75,I0,Herb,18,16,10,6
64,196,2016,Graze,N75,I0,Shrub,15,15,9,5
64,196,2016,Graze,N50,I0,Herb,12,10,6,6
64,196,2016,Graze,N50,I0,Shrub,9,9,5,5
64,196,2016,Graze,N25,I0,Shrub,5,5,5,1
64,196,2016,Graze,N75,I0,Herb,18,16,10,6
64,196,2016,Graze,N75,I0,Herb,18,16,10,6
64,196,2017,Rest,N75,I1,Herb,19,18,12,8
64,196,2017,Rest,N25,I2,Herb,8,8,8,4
64,196,2017,Rest,N50,I0,Shrub,9,9,5,5
64,196,2017,Rest,N50,I1,Shrub,10,11,7,7
43,130,2009,Rest,N75,I0,Shrub,15,15,9,5
43,130,2009,Rest,N75,I1,Shrub,16,17,11,7
43,130,2009,Rest,N75,I0,Shrub,15,15,9,5
43,130,2009,Rest,N75,I2,Herb,20,20,12,8
43,130,2009,Rest,N50,I0,Shrub,9,9,5,5
43,130,2009,Rest,N75,I0,Shrub,15,15,9,5
43,130,2009,Rest,N75,I0,Herb,18,16,10,6
43,130,2009,Rest,N75,I1,Herb,19,18,12,8
43,130,2009,Rest,N75,I0,Herb,18,16,10,6
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,130,2013,Graze,N75,I1,Shrub,16,17,11,7
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,130,2013,Graze,N75,I1,Shrub,16,17,11,7
43,130,2013,Graze,N75,I0,Shrub,15,15,9,5
43,131,2009,Rest,N75,I1,Herb,19,18,12,8
43,131,2009,Rest,N75,I1,Shrub,16,17,11,7
43,131,2009,Rest,N0,I0,Shrub,1,1,1,1
43,131,2009,Rest,N75,I0,Shrub,15,15,9,5
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2009,Rest,N75,I0,Herb,18,16,10,6
43,131,2013,Graze,N75,I1,Shrub,16,17,11,7
43,131,2013,Graze,N25,I0,Shrub,5,5,5,1
43,131,2013,Graze,N75,I0,Herb,18,16,10,6
43,131,2013,Graze,N75,I0,Shrub,15,15,9,5
43,131,2013,Graze,N75,I0,Herb,18,16,10,6
43,131,2013,Graze,N75,I0,Shrub,15,15,9,5
43,131,2013,Graze,N75,I0,Shrub,15,15,9,5
43,132,2009,Rest,N75,I1,Herb,19,18,12,8
